"";"origin";"year";"month";"day";"hour";"temp";"dewp";"humid";"wind_dir";"wind_speed";"wind_gust";"precip";"pressure";"visib";"time_hour"
"231";"JFK";2023;1;10;14;NA;NA;NA;230;9,20624;10,5943568672;NA;NA;10;2023-01-10 23:00:00
"232";"JFK";2023;1;10;15;NA;NA;NA;240;11,5078;13,242946084;NA;NA;10;2023-01-11
"233";"JFK";2023;1;10;16;NA;NA;NA;270;10,35702;11,9186514756;NA;NA;10;2023-01-11 01:00:00
"234";"JFK";2023;1;10;17;NA;NA;NA;260;9,20624;10,5943568672;NA;NA;10;2023-01-11 02:00:00
"235";"JFK";2023;1;10;18;NA;NA;NA;270;10,35702;11,9186514756;NA;NA;10;2023-01-11 03:00:00
"236";"JFK";2023;1;10;19;NA;NA;NA;260;9,20624;10,5943568672;NA;NA;10;2023-01-11 04:00:00
"237";"JFK";2023;1;10;20;NA;NA;NA;290;10,35702;11,9186514756;NA;NA;10;2023-01-11 05:00:00
"238";"JFK";2023;1;10;21;NA;NA;NA;240;10,35702;11,9186514756;NA;NA;10;2023-01-11 06:00:00
"239";"JFK";2023;1;10;22;NA;NA;NA;290;8,05546;9,2700622588;NA;NA;10;2023-01-11 07:00:00
"240";"JFK";2023;1;10;23;NA;NA;NA;290;5,7539;6,621473042;NA;NA;10;2023-01-11 08:00:00
"241";"JFK";2023;1;11;0;NA;NA;NA;320;8,05546;9,2700622588;NA;NA;10;2023-01-11 09:00:00
"242";"JFK";2023;1;11;1;NA;NA;NA;340;9,20624;10,5943568672;NA;NA;10;2023-01-11 10:00:00
"243";"JFK";2023;1;11;2;NA;NA;NA;350;10,35702;11,9186514756;NA;NA;10;2023-01-11 11:00:00
"244";"JFK";2023;1;11;3;NA;NA;NA;340;9,20624;10,5943568672;NA;NA;10;2023-01-11 12:00:00
"245";"JFK";2023;1;11;4;NA;NA;NA;360;9,20624;10,5943568672;NA;NA;10;2023-01-11 13:00:00
"246";"JFK";2023;1;11;5;NA;NA;NA;360;5,7539;6,621473042;NA;NA;10;2023-01-11 14:00:00
"247";"JFK";2023;1;11;6;NA;NA;NA;30;9,20624;10,5943568672;NA;NA;10;2023-01-11 15:00:00
"248";"JFK";2023;1;11;7;NA;NA;NA;30;9,20624;10,5943568672;NA;NA;10;2023-01-11 16:00:00
"249";"JFK";2023;1;11;8;NA;NA;NA;40;8,05546;9,2700622588;NA;NA;10;2023-01-11 17:00:00
"250";"JFK";2023;1;11;9;NA;NA;NA;20;9,20624;10,5943568672;NA;NA;10;2023-01-11 18:00:00
"251";"JFK";2023;1;11;10;NA;NA;NA;10;10,35702;11,9186514756;NA;NA;10;2023-01-11 19:00:00
"252";"JFK";2023;1;11;11;NA;NA;NA;40;11,5078;13,242946084;NA;NA;10;2023-01-11 20:00:00
"253";"JFK";2023;1;11;12;NA;NA;NA;40;12,65858;14,5672406924;NA;NA;10;2023-01-11 21:00:00
"254";"JFK";2023;1;11;13;NA;NA;NA;30;8,05546;9,2700622588;NA;NA;10;2023-01-11 22:00:00
"255";"JFK";2023;1;11;14;NA;NA;NA;30;8,05546;9,2700622588;NA;NA;10;2023-01-11 23:00:00
"256";"JFK";2023;1;11;15;NA;NA;NA;60;10,35702;11,9186514756;NA;NA;10;2023-01-12
"257";"JFK";2023;1;11;16;NA;NA;NA;60;8,05546;9,2700622588;NA;NA;10;2023-01-12 01:00:00
"258";"JFK";2023;1;11;17;NA;NA;NA;50;5,7539;6,621473042;NA;NA;10;2023-01-12 02:00:00
"259";"JFK";2023;1;11;18;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-01-12 03:00:00
"260";"JFK";2023;1;11;19;NA;NA;NA;30;5,7539;6,621473042;NA;NA;10;2023-01-12 04:00:00
"261";"JFK";2023;1;11;20;NA;NA;NA;0;0;0;NA;NA;10;2023-01-12 05:00:00
"262";"JFK";2023;1;11;21;NA;NA;NA;130;9,20624;10,5943568672;NA;NA;10;2023-01-12 06:00:00
"263";"JFK";2023;1;11;22;NA;NA;NA;100;5,7539;6,621473042;NA;NA;10;2023-01-12 07:00:00
"264";"JFK";2023;1;11;23;NA;NA;NA;100;2,30156;2,6485892168;NA;NA;10;2023-01-12 08:00:00
"265";"JFK";2023;1;12;0;NA;NA;NA;90;5,7539;6,621473042;NA;NA;10;2023-01-12 09:00:00
"266";"JFK";2023;1;12;1;NA;NA;NA;80;5,7539;6,621473042;NA;NA;10;2023-01-12 10:00:00
"267";"JFK";2023;1;12;2;NA;NA;NA;60;5,7539;6,621473042;NA;NA;10;2023-01-12 11:00:00
"268";"JFK";2023;1;12;3;NA;NA;NA;60;8,05546;9,2700622588;NA;NA;10;2023-01-12 12:00:00
"269";"JFK";2023;1;12;4;NA;NA;NA;60;4,60312;5,2971784336;NA;NA;10;2023-01-12 13:00:00
"270";"JFK";2023;1;12;5;NA;NA;NA;50;8,05546;9,2700622588;NA;NA;10;2023-01-12 14:00:00
"271";"JFK";2023;1;12;6;NA;NA;NA;40;5,7539;6,621473042;NA;NA;10;2023-01-12 15:00:00
"272";"JFK";2023;1;12;7;NA;NA;NA;60;5,7539;6,621473042;NA;NA;10;2023-01-12 16:00:00
"273";"JFK";2023;1;12;8;NA;NA;NA;70;5,7539;6,621473042;NA;NA;10;2023-01-12 17:00:00
"274";"JFK";2023;1;12;9;NA;NA;NA;80;8,05546;9,2700622588;NA;NA;10;2023-01-12 18:00:00
"275";"JFK";2023;1;12;10;NA;NA;NA;80;8,05546;9,2700622588;NA;NA;10;2023-01-12 19:00:00
"276";"JFK";2023;1;12;11;NA;NA;NA;90;10,35702;11,9186514756;NA;NA;10;2023-01-12 20:00:00
"277";"JFK";2023;1;12;12;NA;NA;NA;80;8,05546;9,2700622588;0,01;NA;10;2023-01-12 21:00:00
"278";"JFK";2023;1;12;13;NA;NA;NA;0;0;0;NA;NA;5;2023-01-12 22:00:00
"279";"JFK";2023;1;12;14;NA;NA;NA;100;8,05546;9,2700622588;NA;NA;8;2023-01-12 23:00:00
"280";"JFK";2023;1;12;15;NA;NA;NA;90;8,05546;9,2700622588;NA;NA;10;2023-01-13
"281";"JFK";2023;1;12;16;NA;NA;NA;100;8,05546;9,2700622588;NA;NA;10;2023-01-13 01:00:00
"282";"JFK";2023;1;12;17;NA;NA;NA;100;11,5078;13,242946084;NA;NA;10;2023-01-13 02:00:00
"283";"JFK";2023;1;12;18;NA;NA;NA;110;10,35702;11,9186514756;NA;NA;10;2023-01-13 03:00:00
"284";"JFK";2023;1;12;19;NA;NA;NA;110;10,35702;11,9186514756;NA;NA;10;2023-01-13 04:00:00
"285";"JFK";2023;1;12;20;NA;NA;NA;110;11,5078;13,242946084;NA;NA;10;2023-01-13 05:00:00
"286";"JFK";2023;1;12;21;NA;NA;NA;130;19,56326;22,5130083428;NA;NA;10;2023-01-13 06:00:00
"287";"JFK";2023;1;12;22;NA;NA;NA;130;18,41248;21,1887137344;NA;NA;10;2023-01-13 07:00:00
"288";"JFK";2023;1;12;23;NA;NA;NA;130;16,11092;18,5401245176;0,01;NA;4;2023-01-13 08:00:00
"289";"JFK";2023;1;13;0;NA;NA;NA;160;17,2617;19,864419126;NA;NA;6;2023-01-13 09:00:00
"290";"JFK";2023;1;13;1;NA;NA;NA;NA;20,71404;23,8373029512;NA;NA;8;2023-01-13 10:00:00
"291";"JFK";2023;1;13;2;NA;NA;NA;170;18,41248;21,1887137344;NA;NA;5;2023-01-13 11:00:00
"292";"JFK";2023;1;13;3;NA;NA;NA;170;20,71404;23,8373029512;NA;NA;4;2023-01-13 12:00:00
"293";"JFK";2023;1;13;4;NA;NA;NA;170;18,41248;21,1887137344;NA;NA;5;2023-01-13 13:00:00
"294";"JFK";2023;1;13;5;NA;NA;NA;180;23,0156;26,485892168;NA;NA;7;2023-01-13 14:00:00
"295";"JFK";2023;1;13;6;NA;NA;NA;190;25,31716;29,1344813848;NA;NA;7;2023-01-13 15:00:00
"296";"JFK";2023;1;13;7;NA;NA;NA;180;23,0156;26,485892168;NA;NA;5;2023-01-13 16:00:00
"297";"JFK";2023;1;13;8;NA;NA;NA;180;25,31716;29,1344813848;NA;NA;6;2023-01-13 17:00:00
"298";"JFK";2023;1;13;9;NA;NA;NA;180;23,0156;26,485892168;NA;NA;6;2023-01-13 18:00:00
"299";"JFK";2023;1;13;10;NA;NA;NA;180;19,56326;22,5130083428;NA;NA;7;2023-01-13 19:00:00
"300";"JFK";2023;1;13;11;NA;NA;NA;180;21,86482;25,1615975596;NA;NA;8;2023-01-13 20:00:00
"301";"JFK";2023;1;13;12;NA;NA;NA;190;17,2617;19,864419126;NA;NA;6;2023-01-13 21:00:00
"302";"JFK";2023;1;13;13;NA;NA;NA;180;16,11092;18,5401245176;NA;NA;6;2023-01-13 22:00:00
"303";"JFK";2023;1;13;14;NA;NA;NA;190;16,11092;18,5401245176;NA;NA;8;2023-01-13 23:00:00
"304";"JFK";2023;1;13;15;NA;NA;NA;180;12,65858;14,5672406924;NA;NA;8;2023-01-14
"305";"JFK";2023;1;13;16;NA;NA;NA;190;12,65858;14,5672406924;NA;NA;9;2023-01-14 01:00:00
"306";"JFK";2023;1;13;17;NA;NA;NA;190;12,65858;14,5672406924;NA;NA;9;2023-01-14 02:00:00
"307";"JFK";2023;1;13;18;NA;NA;NA;240;12,65858;14,5672406924;NA;NA;10;2023-01-14 03:00:00
"308";"JFK";2023;1;13;19;NA;NA;NA;NA;14,96014;17,2158299092;NA;NA;10;2023-01-14 04:00:00
"309";"JFK";2023;1;13;20;NA;NA;NA;310;16,11092;18,5401245176;NA;NA;10;2023-01-14 05:00:00
"310";"JFK";2023;1;13;21;NA;NA;NA;320;18,41248;21,1887137344;NA;NA;10;2023-01-14 06:00:00
"311";"JFK";2023;1;13;22;NA;NA;NA;310;17,2617;19,864419126;NA;NA;10;2023-01-14 07:00:00
"312";"JFK";2023;1;13;23;NA;NA;NA;310;16,11092;18,5401245176;NA;NA;10;2023-01-14 08:00:00
"313";"JFK";2023;1;14;0;NA;NA;NA;330;17,2617;19,864419126;NA;NA;10;2023-01-14 09:00:00
"314";"JFK";2023;1;14;1;NA;NA;NA;330;16,11092;18,5401245176;NA;NA;10;2023-01-14 10:00:00
"315";"JFK";2023;1;14;2;NA;NA;NA;330;17,2617;19,864419126;NA;NA;10;2023-01-14 11:00:00
"316";"JFK";2023;1;14;3;NA;NA;NA;360;25,31716;29,1344813848;NA;NA;10;2023-01-14 12:00:00
"317";"JFK";2023;1;14;4;NA;NA;NA;350;18,41248;21,1887137344;NA;NA;10;2023-01-14 13:00:00
"318";"JFK";2023;1;14;5;NA;NA;NA;350;20,71404;23,8373029512;NA;NA;10;2023-01-14 14:00:00
"319";"JFK";2023;1;14;6;NA;NA;NA;360;20,71404;23,8373029512;NA;NA;10;2023-01-14 15:00:00
"320";"JFK";2023;1;14;7;NA;NA;NA;350;25,31716;29,1344813848;NA;NA;10;2023-01-14 16:00:00
"321";"JFK";2023;1;14;8;NA;NA;NA;340;19,56326;22,5130083428;NA;NA;10;2023-01-14 17:00:00
"322";"JFK";2023;1;14;9;NA;NA;NA;340;20,71404;23,8373029512;NA;NA;10;2023-01-14 18:00:00
"323";"JFK";2023;1;14;10;NA;NA;NA;340;24,16638;27,8101867764;NA;NA;4;2023-01-14 19:00:00
"324";"JFK";2023;1;14;11;NA;NA;NA;350;25,31716;29,1344813848;NA;NA;10;2023-01-14 20:00:00
"325";"JFK";2023;1;14;12;NA;NA;NA;350;23,0156;26,485892168;NA;NA;10;2023-01-14 21:00:00
"326";"JFK";2023;1;14;13;NA;NA;NA;350;23,0156;26,485892168;NA;NA;6;2023-01-14 22:00:00
"327";"JFK";2023;1;14;14;NA;NA;NA;340;23,0156;26,485892168;NA;NA;9;2023-01-14 23:00:00
"328";"JFK";2023;1;14;15;NA;NA;NA;340;23,0156;26,485892168;NA;NA;10;2023-01-15
"329";"JFK";2023;1;14;16;NA;NA;NA;350;19,56326;22,5130083428;NA;NA;10;2023-01-15 01:00:00
"330";"JFK";2023;1;14;17;NA;NA;NA;NA;19,56326;22,5130083428;NA;NA;10;2023-01-15 02:00:00
"331";"JFK";2023;1;14;18;NA;NA;NA;330;25,31716;29,1344813848;NA;NA;10;2023-01-15 03:00:00
"332";"JFK";2023;1;14;19;NA;NA;NA;350;25,31716;29,1344813848;NA;NA;10;2023-01-15 04:00:00
"333";"JFK";2023;1;14;20;NA;NA;NA;340;25,31716;29,1344813848;NA;NA;10;2023-01-15 05:00:00
"334";"JFK";2023;1;14;21;NA;NA;NA;350;21,86482;25,1615975596;NA;NA;10;2023-01-15 06:00:00
"335";"JFK";2023;1;14;22;NA;NA;NA;NA;25,31716;29,1344813848;NA;NA;10;2023-01-15 07:00:00
"336";"JFK";2023;1;14;23;NA;NA;NA;350;21,86482;25,1615975596;NA;NA;10;2023-01-15 08:00:00
"337";"JFK";2023;1;15;0;NA;NA;NA;350;19,56326;22,5130083428;NA;NA;10;2023-01-15 09:00:00
"338";"JFK";2023;1;15;1;NA;NA;NA;350;25,31716;29,1344813848;NA;NA;10;2023-01-15 10:00:00
"339";"JFK";2023;1;15;2;NA;NA;NA;350;26,46794;30,4587759932;NA;NA;10;2023-01-15 11:00:00
"340";"JFK";2023;1;15;3;NA;NA;NA;350;25,31716;29,1344813848;NA;NA;10;2023-01-15 12:00:00
"341";"JFK";2023;1;15;4;NA;NA;NA;NA;25,31716;29,1344813848;NA;NA;9;2023-01-15 13:00:00
"342";"JFK";2023;1;15;5;NA;NA;NA;340;21,86482;25,1615975596;NA;NA;10;2023-01-15 14:00:00
"343";"JFK";2023;1;15;6;NA;NA;NA;NA;19,56326;22,5130083428;NA;NA;9;2023-01-15 15:00:00
"344";"JFK";2023;1;15;7;NA;NA;NA;340;24,16638;27,8101867764;NA;NA;10;2023-01-15 16:00:00
"345";"JFK";2023;1;15;8;NA;NA;NA;350;19,56326;22,5130083428;NA;NA;10;2023-01-15 17:00:00
"346";"JFK";2023;1;15;9;NA;NA;NA;340;23,0156;26,485892168;NA;NA;10;2023-01-15 18:00:00
"347";"JFK";2023;1;15;10;NA;NA;NA;350;21,86482;25,1615975596;NA;NA;10;2023-01-15 19:00:00
"348";"JFK";2023;1;15;11;NA;NA;NA;350;25,31716;29,1344813848;NA;NA;10;2023-01-15 20:00:00
"349";"JFK";2023;1;15;12;NA;NA;NA;350;25,31716;29,1344813848;NA;NA;10;2023-01-15 21:00:00
"350";"JFK";2023;1;15;13;NA;NA;NA;350;24,16638;27,8101867764;NA;NA;10;2023-01-15 22:00:00
"351";"JFK";2023;1;15;14;NA;NA;NA;350;25,31716;29,1344813848;NA;NA;10;2023-01-15 23:00:00
"352";"JFK";2023;1;15;15;NA;NA;NA;350;25,31716;29,1344813848;NA;NA;10;2023-01-16
"353";"JFK";2023;1;15;16;NA;NA;NA;340;20,71404;23,8373029512;NA;NA;10;2023-01-16 01:00:00
"354";"JFK";2023;1;15;17;NA;NA;NA;330;21,86482;25,1615975596;NA;NA;10;2023-01-16 02:00:00
"355";"JFK";2023;1;15;18;NA;NA;NA;350;21,86482;25,1615975596;NA;NA;10;2023-01-16 03:00:00
"356";"JFK";2023;1;15;19;NA;NA;NA;330;25,31716;29,1344813848;NA;NA;10;2023-01-16 04:00:00
"357";"JFK";2023;1;15;20;NA;NA;NA;340;24,16638;27,8101867764;NA;NA;10;2023-01-16 05:00:00
"358";"JFK";2023;1;15;21;NA;NA;NA;340;23,0156;26,485892168;NA;NA;10;2023-01-16 06:00:00
"359";"JFK";2023;1;15;22;NA;NA;NA;350;19,56326;22,5130083428;NA;NA;10;2023-01-16 07:00:00
"360";"JFK";2023;1;15;23;NA;NA;NA;350;25,31716;29,1344813848;NA;NA;10;2023-01-16 08:00:00
"361";"JFK";2023;1;16;0;NA;NA;NA;340;20,71404;23,8373029512;NA;NA;10;2023-01-16 09:00:00
"362";"JFK";2023;1;16;1;NA;NA;NA;350;20,71404;23,8373029512;NA;NA;10;2023-01-16 10:00:00
"363";"JFK";2023;1;16;2;NA;NA;NA;350;25,31716;29,1344813848;NA;NA;10;2023-01-16 11:00:00
"364";"JFK";2023;1;16;3;NA;NA;NA;350;18,41248;21,1887137344;NA;NA;10;2023-01-16 12:00:00
"365";"JFK";2023;1;16;4;NA;NA;NA;350;21,86482;25,1615975596;NA;NA;10;2023-01-16 13:00:00
"366";"JFK";2023;1;16;5;NA;NA;NA;340;19,56326;22,5130083428;NA;NA;10;2023-01-16 14:00:00
"367";"JFK";2023;1;16;6;NA;NA;NA;350;20,71404;23,8373029512;NA;NA;10;2023-01-16 15:00:00
"368";"JFK";2023;1;16;7;NA;NA;NA;350;19,56326;22,5130083428;NA;NA;10;2023-01-16 16:00:00
"369";"JFK";2023;1;16;8;NA;NA;NA;350;18,41248;21,1887137344;NA;NA;10;2023-01-16 17:00:00
"370";"JFK";2023;1;16;9;NA;NA;NA;350;16,11092;18,5401245176;NA;NA;10;2023-01-16 18:00:00
"371";"JFK";2023;1;16;10;NA;NA;NA;330;18,41248;21,1887137344;NA;NA;10;2023-01-16 19:00:00
"372";"JFK";2023;1;16;11;NA;NA;NA;340;19,56326;22,5130083428;NA;NA;10;2023-01-16 20:00:00
"373";"JFK";2023;1;16;12;NA;NA;NA;350;12,65858;14,5672406924;NA;NA;10;2023-01-16 21:00:00
"374";"JFK";2023;1;16;13;NA;NA;NA;340;18,41248;21,1887137344;NA;NA;10;2023-01-16 22:00:00
"375";"JFK";2023;1;16;14;NA;NA;NA;320;17,2617;19,864419126;NA;NA;10;2023-01-16 23:00:00
"376";"JFK";2023;1;16;15;NA;NA;NA;340;23,0156;26,485892168;NA;NA;10;2023-01-17
"377";"JFK";2023;1;16;16;NA;NA;NA;340;20,71404;23,8373029512;NA;NA;10;2023-01-17 01:00:00
"378";"JFK";2023;1;16;17;NA;NA;NA;330;23,0156;26,485892168;NA;NA;10;2023-01-17 02:00:00
"379";"JFK";2023;1;16;18;NA;NA;NA;310;17,2617;19,864419126;NA;NA;10;2023-01-17 03:00:00
"380";"JFK";2023;1;16;19;NA;NA;NA;320;21,86482;25,1615975596;NA;NA;10;2023-01-17 04:00:00
"381";"JFK";2023;1;16;20;NA;NA;NA;330;14,96014;17,2158299092;NA;NA;10;2023-01-17 05:00:00
"382";"JFK";2023;1;16;21;NA;NA;NA;300;12,65858;14,5672406924;NA;NA;10;2023-01-17 06:00:00
"383";"JFK";2023;1;16;22;NA;NA;NA;300;11,5078;13,242946084;NA;NA;10;2023-01-17 07:00:00
"384";"JFK";2023;1;16;23;NA;NA;NA;310;16,11092;18,5401245176;NA;NA;10;2023-01-17 08:00:00
"385";"JFK";2023;1;17;0;NA;NA;NA;310;16,11092;18,5401245176;NA;NA;10;2023-01-17 09:00:00
"386";"JFK";2023;1;17;1;NA;NA;NA;310;14,96014;17,2158299092;NA;NA;10;2023-01-17 10:00:00
"387";"JFK";2023;1;17;2;NA;NA;NA;300;14,96014;17,2158299092;NA;NA;10;2023-01-17 11:00:00
"388";"JFK";2023;1;17;3;NA;NA;NA;310;14,96014;17,2158299092;NA;NA;10;2023-01-17 12:00:00
"389";"JFK";2023;1;17;4;NA;NA;NA;330;10,35702;11,9186514756;NA;NA;10;2023-01-17 13:00:00
"390";"JFK";2023;1;17;5;NA;NA;NA;300;9,20624;10,5943568672;NA;NA;10;2023-01-17 14:00:00
"391";"JFK";2023;1;17;6;36;17,1;45,77;280;9,20624;10,5943568672;0;1008,8;10;2023-01-17 15:00:00
"392";"JFK";2023;1;17;7;35;17,1;47,43;290;8,05546;9,2700622588;0;1008,5;10;2023-01-17 16:00:00
"393";"JFK";2023;1;17;8;33,8;17,6;51,04;280;5,7539;6,621473042;0;1008,1;10;2023-01-17 17:00:00
"394";"JFK";2023;1;17;9;34;18;51,52;270;9,20624;10,5943568672;0;1008,1;10;2023-01-17 18:00:00
"395";"JFK";2023;1;17;10;30,9;19;60,92;250;8,05546;9,2700622588;0;1008,2;10;2023-01-17 19:00:00
"396";"JFK";2023;1;17;11;32;19;58,27;260;6,90468;7,9457676504;0;1008,2;10;2023-01-17 20:00:00
"397";"JFK";2023;1;17;12;36;18;47,58;270;9,20624;10,5943568672;0;1008,3;10;2023-01-17 21:00:00
"398";"JFK";2023;1;17;13;38;18;44,14;260;8,05546;9,2700622588;0;1008,4;10;2023-01-17 22:00:00
"399";"JFK";2023;1;17;14;NA;NA;NA;260;2,30156;2,6485892168;NA;NA;10;2023-01-17 23:00:00
"400";"JFK";2023;1;17;15;NA;NA;NA;260;4,60312;5,2971784336;NA;NA;10;2023-01-18
"401";"JFK";2023;1;17;16;NA;NA;NA;0;0;0;NA;NA;10;2023-01-18 01:00:00
"402";"JFK";2023;1;17;17;NA;NA;NA;220;8,05546;9,2700622588;NA;NA;10;2023-01-18 02:00:00
"403";"JFK";2023;1;17;18;NA;NA;NA;210;8,05546;9,2700622588;NA;NA;10;2023-01-18 03:00:00
"404";"JFK";2023;1;17;19;NA;NA;NA;210;8,05546;9,2700622588;NA;NA;10;2023-01-18 04:00:00
"405";"JFK";2023;1;17;20;NA;NA;NA;180;5,7539;6,621473042;NA;NA;10;2023-01-18 05:00:00
"406";"JFK";2023;1;17;21;NA;NA;NA;180;2,30156;2,6485892168;NA;NA;10;2023-01-18 06:00:00
"407";"JFK";2023;1;17;22;NA;NA;NA;160;2,30156;2,6485892168;NA;NA;10;2023-01-18 07:00:00
"408";"JFK";2023;1;17;23;NA;NA;NA;210;5,7539;6,621473042;NA;NA;10;2023-01-18 08:00:00
"409";"JFK";2023;1;18;0;NA;NA;NA;230;8,05546;9,2700622588;NA;NA;10;2023-01-18 09:00:00
"410";"JFK";2023;1;18;1;NA;NA;NA;230;12,65858;14,5672406924;NA;NA;10;2023-01-18 10:00:00
"411";"JFK";2023;1;18;2;NA;NA;NA;220;9,20624;10,5943568672;NA;NA;10;2023-01-18 11:00:00
"412";"JFK";2023;1;18;3;NA;NA;NA;230;10,35702;11,9186514756;NA;NA;10;2023-01-18 12:00:00
"413";"JFK";2023;1;18;4;NA;NA;NA;230;10,35702;11,9186514756;NA;NA;10;2023-01-18 13:00:00
"414";"JFK";2023;1;18;5;NA;NA;NA;220;10,35702;11,9186514756;NA;NA;10;2023-01-18 14:00:00
"415";"JFK";2023;1;18;6;NA;NA;NA;200;5,7539;6,621473042;NA;NA;10;2023-01-18 15:00:00
"416";"JFK";2023;1;18;7;NA;NA;NA;220;8,05546;9,2700622588;NA;NA;10;2023-01-18 16:00:00
"417";"JFK";2023;1;18;8;NA;NA;NA;240;9,20624;10,5943568672;NA;NA;10;2023-01-18 17:00:00
"418";"JFK";2023;1;18;9;NA;NA;NA;240;12,65858;14,5672406924;NA;NA;10;2023-01-18 18:00:00
"419";"JFK";2023;1;18;10;NA;NA;NA;240;10,35702;11,9186514756;NA;NA;10;2023-01-18 19:00:00
"420";"JFK";2023;1;18;11;NA;NA;NA;250;10,35702;11,9186514756;NA;NA;7;2023-01-18 20:00:00
"421";"JFK";2023;1;18;12;NA;NA;NA;260;11,5078;13,242946084;NA;NA;9;2023-01-18 21:00:00
"422";"JFK";2023;1;18;13;NA;NA;NA;280;11,5078;13,242946084;NA;NA;10;2023-01-18 22:00:00
"423";"JFK";2023;1;18;14;NA;NA;NA;270;11,5078;13,242946084;NA;NA;10;2023-01-18 23:00:00
"424";"JFK";2023;1;18;15;NA;NA;NA;280;12,65858;14,5672406924;NA;NA;10;2023-01-19
"425";"JFK";2023;1;18;16;NA;NA;NA;300;23,0156;26,485892168;NA;NA;10;2023-01-19 01:00:00
"426";"JFK";2023;1;18;17;NA;NA;NA;310;19,56326;22,5130083428;NA;NA;10;2023-01-19 02:00:00
"427";"JFK";2023;1;18;18;NA;NA;NA;290;20,71404;23,8373029512;NA;NA;10;2023-01-19 03:00:00
"428";"JFK";2023;1;18;19;NA;NA;NA;320;20,71404;23,8373029512;NA;NA;10;2023-01-19 04:00:00
"429";"JFK";2023;1;18;20;NA;NA;NA;310;19,56326;22,5130083428;NA;NA;10;2023-01-19 05:00:00
"430";"JFK";2023;1;18;21;NA;NA;NA;310;19,56326;22,5130083428;NA;NA;10;2023-01-19 06:00:00
"431";"JFK";2023;1;18;22;NA;NA;NA;300;19,56326;22,5130083428;NA;NA;10;2023-01-19 07:00:00
"432";"JFK";2023;1;18;23;NA;NA;NA;320;12,65858;14,5672406924;NA;NA;10;2023-01-19 08:00:00
"433";"JFK";2023;1;19;0;NA;NA;NA;280;14,96014;17,2158299092;NA;NA;10;2023-01-19 09:00:00
"434";"JFK";2023;1;19;1;NA;NA;NA;310;21,86482;25,1615975596;NA;NA;10;2023-01-19 10:00:00
"435";"JFK";2023;1;19;2;NA;NA;NA;310;14,96014;17,2158299092;NA;NA;10;2023-01-19 11:00:00
"436";"JFK";2023;1;19;3;NA;NA;NA;310;11,5078;13,242946084;NA;NA;10;2023-01-19 12:00:00
"437";"JFK";2023;1;19;4;NA;NA;NA;320;10,35702;11,9186514756;NA;NA;10;2023-01-19 13:00:00
"438";"JFK";2023;1;19;5;NA;NA;NA;320;14,96014;17,2158299092;NA;NA;10;2023-01-19 14:00:00
"439";"JFK";2023;1;19;6;NA;NA;NA;310;12,65858;14,5672406924;NA;NA;10;2023-01-19 15:00:00
"440";"JFK";2023;1;19;7;NA;NA;NA;290;11,5078;13,242946084;NA;NA;10;2023-01-19 16:00:00
"441";"JFK";2023;1;19;8;NA;NA;NA;320;9,20624;10,5943568672;NA;NA;10;2023-01-19 17:00:00
"442";"JFK";2023;1;19;9;NA;NA;NA;270;5,7539;6,621473042;NA;NA;10;2023-01-19 18:00:00
"443";"JFK";2023;1;19;10;NA;NA;NA;0;0;0;NA;NA;10;2023-01-19 19:00:00
"444";"JFK";2023;1;19;11;NA;NA;NA;310;5,7539;6,621473042;NA;NA;10;2023-01-19 20:00:00
"445";"JFK";2023;1;19;12;NA;NA;NA;350;4,60312;5,2971784336;NA;NA;10;2023-01-19 21:00:00
"446";"JFK";2023;1;19;13;NA;NA;NA;0;0;0;NA;NA;10;2023-01-19 22:00:00
"447";"JFK";2023;1;19;14;NA;NA;NA;60;2,30156;2,6485892168;NA;NA;10;2023-01-19 23:00:00
"448";"JFK";2023;1;19;15;NA;NA;NA;50;9,20624;10,5943568672;0,01;NA;7;2023-01-20
"449";"JFK";2023;1;19;16;NA;NA;NA;130;5,7539;6,621473042;0,01;NA;6;2023-01-20 01:00:00
"450";"JFK";2023;1;19;17;NA;NA;NA;110;4,60312;5,2971784336;0,01;NA;6;2023-01-20 02:00:00
"451";"JFK";2023;1;19;18;NA;NA;NA;100;5,7539;6,621473042;0,01;NA;4;2023-01-20 03:00:00
"452";"JFK";2023;1;19;19;NA;NA;NA;100;9,20624;10,5943568672;NA;NA;10;2023-01-20 04:00:00
"453";"JFK";2023;1;19;20;NA;NA;NA;70;8,05546;9,2700622588;NA;NA;4;2023-01-20 05:00:00
"454";"JFK";2023;1;19;21;NA;NA;NA;50;9,20624;10,5943568672;0,03;NA;4;2023-01-20 06:00:00
"455";"JFK";2023;1;19;22;NA;NA;NA;70;10,35702;11,9186514756;0,01;NA;5;2023-01-20 07:00:00
"456";"JFK";2023;1;19;23;NA;NA;NA;80;10,35702;11,9186514756;NA;NA;8;2023-01-20 08:00:00
"457";"JFK";2023;1;20;0;NA;NA;NA;80;14,96014;17,2158299092;NA;NA;8;2023-01-20 09:00:00
"458";"JFK";2023;1;20;1;NA;NA;NA;80;12,65858;14,5672406924;0,01;NA;3;2023-01-20 10:00:00
"459";"JFK";2023;1;20;2;NA;NA;NA;50;10,35702;11,9186514756;NA;NA;3,5;2023-01-20 11:00:00
"460";"JFK";2023;1;20;3;NA;NA;NA;350;19,56326;22,5130083428;0,04;NA;5;2023-01-20 12:00:00
